spotify_id,name,followers,popularity,genres,chart_hits
2MREhFiavCOZXs0thPLuWu,Kappa Jotta,94939.0,41,['hip hop tuga'],['pt (3)']
0DLHvj99Ne31Ockr6koARK,Clarissa,63909.0,52,['pop nacional'],['br (1)']
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,682680.0,73,"['contemporary country', 'country', 'pop', 'texas country']","['us (1)', 'gb (1)', 'au (1)', 'be (1)', 'bg (1)', 'ca (2)', 'cy (1)', 'cz (1)', 'dk (1)', 'ee (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'in (1)', 'ie (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'mt (1)', 'nz (1)', 'ph (1)', 'pt (1)', 'ro (1)', 'sg (1)', 'sk (1)', 'za (1)', 'tw (1)', 'th (1)', 'ae (1)', 'vn (1)']"
5camwJVL0cDgdGU5qjt02a,Jeannon,4979.0,24,[],['gr (1)']
6UiybWUSi4hZ8AZcqMJVL1,Juncker,3110.0,39,"['classic danish pop', 'danish pop', 'danish pop rock', 'danish rock']",['dk (1)']
49tPWZ7vQeE7VscuIHqrn6,Blueboy,8043.0,35,['australian r&b'],"['au (1)', 'nz (1)']"
3dayhmhJfL4I8w1PuL9MqQ,Tyson Yoshi,46932.0,51,"['hk-pop', 'hong kong hip hop']",['hk (10)']
6RZUqkomCmb8zCRqc9eznB,Placebo,1652459.0,66,"['alternative rock', 'britpop', 'permanent wave', 'pop rock', 'rock']",['it (2)']
55VoFcN80nM1cY5ymAO7B0,BODIEV,62855.0,45,"['russian dance', 'russian gangster rap', 'russian hip hop']","['ru (1)', 'ua (1)']"
07sbUsuT49AfdnbAZukniP,Solére,1360.0,31,['magyar alternative'],['hu (1)']
0701LAQrkY5Il5vt06uNnC,Trouble,112822.0,47,"['atl hip hop', 'atl trap', 'trap']","['us (1)', 'bg (2)', 'ca (1)', 'gr (2)', 'ro (1)']"
05lbL86vkciXIbTRK8LqS8,ALB,11054.0,24,"['electrofox', 'french indie pop']",['fr (1)']
6VDUE5mi2qDbQZT07GdYoE,Los Dorados,18118.0,9,"['funk mexicano', 'jazz mexicano']",['mx (1)']
1acaYrgwDLZ4oUu906Da4z,Szhirley,1844.0,24,[],['dk (1)']
0OzR8yVFsezkr01beN2ec0,Monica Heldal,18637.0,32,"['bergen indie', 'new americana', 'norwegian americana', 'norwegian singer-songwriter']",['ca (1)']
2HDKmcYGeodzYPL9MKMYms,SecondT3,414.0,0,[],['ma (2)']
2RIrl9cApI8HwM6aF4Jt5m,Mashrou' Leila,260906.0,45,"['arab alternative', 'lebanese indie']",['sa (2)']
4Y2ohblGXsra540HyqjKFD,Kaly Ocho,49116.0,50,['dominican pop'],['do (3)']
6f0OsZOsyTW71NZYkRbWKl,Basic Boy,36288.0,34,"['russian hip hop', 'russian trap']","['ru (1)', 'ua (1)']"
5ggr9FUq9cjogKBxQmI2ZO,Aylo,64444.0,48,"['frauenrap', 'german hip hop', 'german trap']",['de (5)']
70cJFTHKCTRuBdNNn741Xh,Nivy,21419.0,40,[],"['br (1)', 'pt (1)']"
417L7uLBd6cOwfVtaKQdzs,MGP Allstars 2015,1073.0,11,['mgp'],['dk (1)']
5mUjsoGKzooIWdZs77bJLy,Mads Hansen,12762.0,28,[],['no (1)']
5h2jTdwf4p0dM34aBykPzZ,İrem Derici,869355.0,62,"['turkish pop', 'turkish trap pop']",['tr (16)']
5aF5rqONOxygQlthvJ5Wjr,KERZA,1655.0,40,[],['fi (3)']
6eBSucvYWxXNHDQ4eh8Dd9,Kaliopi,6149.0,21,"['eurovision', 'macedonian pop']",['lt (1)']
2MkQ6yrx8MNudy3JcOa4mA,Göki,453.0,0,[],['ee (1)']
40K9KbqFFDzGXfUW3s60bv,BOOKER,16986.0,35,"['russian grime', 'russian hip hop', 'russian trap']",['ru (1)']
3TozxPbDes76aGFdfv7PMv,Jordan Sandhu,1641118.0,62,"['desi hip hop', 'desi pop', 'punjabi pop']",['in (1)']
2aeCJuZIBiTNnuWaTCkKhZ,Lloyd P-White,7977.0,45,[],['lu (1)']
27kGBCjiz5OXojkKX4xQ6R,BUSHIDO ZHO,137680.0,59,"['russian drill', 'russian hip hop', 'russian trap']","['ee (1)', 'lv (1)', 'ru (13)', 'ua (11)']"
57xPD2CfuwxN6Ld7rf2iLG,Vanilla Acoustic,58471.0,35,"['k-indie', 'korean pop']",['tw (1)']
5R3NywPPOyhLfdvutgg0me,Los Abuelos De La Nada,527084.0,61,"['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional', 'ska argentino']","['ar (2)', 'bo (1)', 'co (1)', 'ec (1)', 'pe (1)', 'uy (1)']"
0Aoou2kIWXrzTOfhFzmNqa,Halil Sezai,492812.0,50,"['melancholia', 'turkish pop']",['tr (3)']
1GyfNm3xj64IZR4rKnzNti,Şam,145871.0,54,"['new school turkce rap', 'turkish hip hop', 'turkish trap']",['tr (15)']
5A0Bu9azuFEnud3q7t0V2r,Petter,164007.0,54,"['swedish hip hop', 'swedish pop', 'swedish pop rap']",['se (32)']
7c7hybwd6CtpDhi0Imsppx,Mohammed Alsahli,6868.0,27,['khaliji'],['sa (1)']
4OV6uYSnHxSYkjDYuBVBUz,Slimane,1015740.0,63,"['francoton', 'french pop']","['be (1)', 'fr (5)', 'ma (1)']"
3YGM4VIDzK3XhMfd9acCXC,Stuðkompaníið,74.0,6,['icelandic rock'],['is (1)']
33C3v8OjRBUad51Vbb4YzR,Reynir,226.0,22,['icelandic pop'],['is (2)']
1cguehLgdwEJrT040PxBfc,Cristofer Reyes,0.0,0,[],['is (1)']
22ULq86QeUpmvDTSaSRZd2,Lil ASH,2759.0,15,['slovak trap'],['sk (1)']
60UkyJpgRSEUtcVTasRFEq,Kaija Koo,139180.0,49,"['classic iskelma', 'finnish dance pop', 'finnish pop', 'iskelma', 'suomi rock']",['fi (25)']
5R56NYbLCC2HpOwlYBnmeN,Kelly Yu,132442.0,45,"['mainland chinese pop', 'mandopop']","['hk (1)', 'my (1)', 'sg (1)', 'tw (12)']"
29G2YTqyNXysziWEYJMh8K,Birgir Hákon,1961.0,26,"['icelandic hip hop', 'icelandic pop']",['is (16)']
0JjPiLQNgAFaEkwoy56B1C,L7NNON,2152918.0,77,['pop rap brasileiro'],"['br (9)', 'py (1)', 'pt (5)']"
7xeM7V59cA1X8GKyKKQV87,Sin Bandera,4985986.0,70,"['latin arena pop', 'latin pop', 'mexican pop']","['bo (5)', 'cl (1)', 'cr (4)', 'do (9)', 'ec (2)', 'sv (6)', 'gt (1)', 'hn (1)', 'mx (4)', 'ni (1)', 'pa (1)', 'py (5)', 'pe (5)']"
1s0qVYWuEbxZNuwE41LDVf,Kubilay Aka,153189.0,37,[],['tr (1)']
2KjiHtx0h8tyJXbg8aYRgu,Essam Sasa,627909.0,47,['egyptian pop'],['eg (8)']
1vcXQE9gZOF9PCAtdtT51L,Geo Ong,383282.0,41,"['pinoy alternative rap', 'pinoy hip hop', 'tagalog rap']",['ph (1)']
0OVOH98bZTn0lsdL7MclGw,Agnes Nunes,220990.0,57,"['nova mpb', 'r&b brasileiro']",['br (1)']
6fWVd57NKTalqvmjRd2t8Z,24kGoldn,1842518.0,74,"['cali rap', 'pop rap', 'rap']","['us (6)', 'gb (3)', 'ar (2)', 'au (4)', 'at (4)', 'be (3)', 'bo (2)', 'br (1)', 'bg (4)', 'ca (8)', 'cl (1)', 'co (2)', 'cr (2)', 'cy (4)', 'cz (4)', 'dk (5)', 'do (2)', 'ec (2)', 'eg (3)', 'sv (2)', 'ee (6)', 'fi (5)', 'fr (1)', 'de (3)', 'gr (4)', 'gt (2)', 'hn (2)', 'hk (2)', 'hu (5)', 'is (6)', 'in (2)', 'id (1)', 'ie (4)', 'il (3)', 'it (1)', 'jp (2)', 'lv (4)', 'lt (4)', 'lu (5)', 'my (2)', 'mt (2)', 'mx (1)', 'ma (3)', 'nl (3)', 'nz (4)', 'ni (1)', 'no (10)', 'pa (2)', 'py (1)', 'pe (2)', 'ph (2)', 'pl (2)', 'pt (3)', 'ro (4)', 'ru (2)', 'sa (4)', 'sg (3)', 'sk (4)', 'za (4)', 'kr (5)', 'es (2)', 'se (4)', 'ch (4)', 'tw (2)', 'th (2)', 'ua (2)', 'ae (5)', 'uy (2)', 'vn (2)', 'ad (1)']"
5eL7Hq6SnfxhK6CFYBesK1,Bhk220,896.0,47,[],['fr (1)']
0zFBdI3ErhNDcIPAKiGoL0,Priscilla Abby,39890.0,47,['malaysian mandopop'],['tw (3)']
0kPb52ySN2k9P6wEZPTUzm,Tiara Andini,1854890.0,67,['indonesian pop'],"['id (8)', 'my (1)']"
0APxWfHKqcmQcUOp7AkYl8,Rizani,650.0,28,['finnish drill'],['fi (1)']
0R7mqgu7aj5QXyUs2OsX3H,Ece Ronay,110992.0,41,"['turkce kadin rap', 'turkish trap pop']",['tr (2)']
5SaGbvLu0byA9QGSPPfNJv,Romeo Veshaj,1204.0,46,[],['ch (1)']
5XyX171jkcvGEx4jkcZeLN,Tohpati,43988.0,32,[],['id (1)']
54KCNI7URCrG6yjQK3Ukow,Susanne Sundfør,206397.0,53,"['art pop', 'electropop', 'metropopolis', 'norwegian indie', 'norwegian pop', 'norwegian rock', 'norwegian singer-songwriter']",['no (17)']
55aGTUHlkuaXPBsCwCSGaY,Jātnieki,44.0,14,['classic latvian pop'],['lv (1)']
0aeyVSNJfYyYkBMNB06Jla,Wawi,2006.0,24,[],['sa (1)']
16QuciD6Me6TtbSjb3quia,Lucy Beahan,5019.0,0,[],['ni (6)']
6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,4390619.0,72,"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']",['mt (1)']
2SId39SaYARSsUE48dGqAE,VAPAE,8241.0,15,['cumbia pop'],['uy (3)']
0wwDZj4zgZORjTGhTujAKx,Mert,551609.0,53,"['deep german hip hop', 'german hip hop']","['at (27)', 'de (36)', 'lu (2)', 'ch (16)', 'tr (1)']"
6reQVU3OFzQdP0NqZCwrCz,Tata Janeeta,213343.0,45,['indonesian pop'],['id (1)']
1ey5VhgKiBdbcAZtZWDgY8,Adoo,5413.0,36,"['gothenburg hip hop', 'swedish hip hop', 'swedish pop rap', 'swedish trap pop']",['se (1)']
5PTC90Djm2KBfRkxiZfCgh,Julie,3744.0,33,"['classic danish pop', 'greenlandic pop']",['dk (1)']
47rT8CoKTbr0S945AGgATQ,DigDat,241647.0,53,"['uk drill', 'uk hip hop']","['gb (7)', 'ie (1)']"
4hFW4guMggImWm57GBGh4U,Maddy,1833.0,31,[],['dk (1)']
2Q5pfBTwJydNKrWRodV2uG,SARAH,8764.0,16,[],['de (1)']
06YP4nwyh1BiIv8bKNGVdG,MariaBrewer62,2287.0,0,[],['ni (1)']
7hofCdl9njgv82JjU0HPwI,Jandro,5221.0,51,['dutch rap pop'],['nl (4)']
6ioOEWNNGK40H8xrGj6XPW,XYLØ,318610.0,51,"['alt z', 'electropop', 'indie electropop', 'indie poptimism', 'la pop', 'pop', 'uk pop', 'vapor soul']","['ca (1)', 'tw (1)']"
40sntfyZsRwGfDgSJnxYuX,婁峻碩,86773.0,43,"['mandopop', 'taiwan hip hop']",['tw (3)']
6AiX12wXdXFoGJ2vk8zBjy,Yuvan Shankar Raja,7045202.0,74,"['filmi', 'kollywood', 'tamil pop']",['in (8)']
7BaOGj1Tm9WcFYVwSNqjrO,The Low Down,1139.0,6,['viral trap'],['us (1)']
34LetYSjEuG2fBb4Z8PwPg,Pashanim,355074.0,66,"['german alternative rap', 'german drill', 'german hip hop']","['at (9)', 'de (10)', 'lu (8)', 'ch (8)']"
5l4QwHaE5IZhSRxrqTWbR4,Residente,3592.0,0,[],"['do (1)', 'sv (1)', 'gt (1)', 'hn (1)', 'ni (1)']"
7mnAzEmgquhrVtGob81SmO,Big Shaq,325532.0,46,"['london rap', 'social media pop']","['us (1)', 'gb (2)', 'au (1)', 'at (1)', 'be (1)', 'bg (1)', 'ca (1)', 'cy (1)', 'cz (1)', 'dk (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'is (1)', 'id (1)', 'ie (1)', 'il (1)', 'it (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'mt (1)', 'nl (1)', 'nz (1)', 'no (1)', 'pa (1)', 'pl (1)', 'pt (1)', 'ro (1)', 'sg (1)', 'sk (1)', 'es (1)', 'se (1)', 'ch (1)', 'th (1)', 'tr (1)']"
7p1rrHdKESuF36QaqDSAtd,Albina,4946.0,27,['eurovision'],"['ee (1)', 'fi (1)', 'is (1)', 'lt (1)']"
2JyNzzFJh2wkkZo7ZjMSs2,JM Bales,8921.0,37,[],['ph (1)']
4QwvHvUlOSlPvxH7ldeEvD,Floor 88,206591.0,38,['malaysian pop'],['my (4)']
3gfyTQrleXJhfCqXKTHIYG,Ali Dolla$,0.0,0,[],['ro (1)']
5NW2uPFatEKjZQ5gpWD8HO,Filatov & Karas,87733.0,56,"['russian dance', 'russian edm', 'russian pop']","['lt (2)', 'pl (4)', 'ru (1)']"
2L3kwZFd16zjHz9a5kEPAm,Ane Brun,294987.0,56,"['melancholia', 'norwegian singer-songwriter']",['lt (1)']
3Fqp4iKgoCzmPLWXqv46KO,Oathmademedoit,2.0,38,"['dutch hip hop', 'dutch rap pop', 'surinamese hip hop']",['nl (1)']
4IWBUUAFIplrNtaOHcJPRM,James Arthur,10257337.0,79,"['pop', 'talent show', 'uk pop']","['us (5)', 'gb (16)', 'ar (1)', 'au (8)', 'at (9)', 'be (9)', 'bo (1)', 'br (2)', 'bg (8)', 'ca (7)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (9)', 'cz (8)', 'dk (7)', 'do (1)', 'ec (1)', 'eg (1)', 'sv (1)', 'ee (10)', 'fi (4)', 'fr (4)', 'de (8)', 'gr (10)', 'gt (1)', 'hn (1)', 'hk (6)', 'hu (10)', 'is (6)', 'in (2)', 'id (7)', 'ie (16)', 'il (2)', 'it (3)', 'jp (1)', 'lv (11)', 'lt (8)', 'lu (9)', 'my (9)', 'mt (10)', 'mx (2)', 'nl (7)', 'nz (7)', 'ni (1)', 'no (16)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (6)', 'pl (6)', 'pt (10)', 'ro (7)', 'sa (3)', 'sg (11)', 'sk (8)', 'za (2)', 'kr (1)', 'es (2)', 'se (15)', 'ch (10)', 'tw (10)', 'th (7)', 'tr (1)', 'ae (4)', 'uy (1)', 'vn (4)', 'ad (1)']"
33FtA7UKKIdGqvX0YnpxUX,T. McCrae,2701.0,0,[],['hk (1)']
03zB9FJP3xb3Bs8P8mBFgF,Alley,144.0,4,[],['lu (1)']
428NWvJtmUtdxSWImz3ysv,Willow,1684.0,34,[],['se (2)']
56SjZARoEvag3RoKWIb16j,B Praak,4361039.0,71,"['desi pop', 'punjabi pop']","['in (16)', 'ae (1)']"
0OpXeanba0vYnyoft00BP6,Polo Gonzalez,275535.0,63,"['corrido', 'corridos tumbados', 'nueva musica mexicana']",['mx (2)']
2v3eFzDOUnyWP1drW2dPTp,Chara,265950.0,43,"['j-pop', 'j-rock', 'japanese singer-songwriter', 'japanese soul', 'shibuya-kei']",['jp (1)']
1rZwZb7ifjDuStdRs2CxpA,陳武官 & 吳佩俞,897.0,0,['taiwan indie'],['tw (1)']
26bcq2nyj5GB7uRr558iQg,Survivor,893047.0,67,"['album rock', 'hard rock', 'rock', 'soft rock']","['br (1)', 'pt (1)', 'ch (1)']"
5bzFXP4FjQKAwuiHJTsNp9,Wonderframe,271278.0,37,"['thai hip hop', 'thai pop']",['th (11)']
0D9AnJzAnYyu1kfJFQDY5d,Waze & Odyssey,22638.0,37,['uk house'],"['gb (1)', 'ie (1)', 'nl (1)']"
12lHTAdc9T204lw5qPtasv,Foreign Teck,8731.0,54,['trap latino'],"['cl (1)', 'do (1)', 'pa (1)', 'es (1)']"
1pkDzgHvVqC17qYGKfLPpb,Mozzik,345626.0,59,"['albanian hip hop', 'kosovan pop']","['at (7)', 'de (6)', 'lu (1)', 'ch (14)']"
4EYftd8N7pujRjEkIxAZbE,Egill Ólafsson,1548.0,24,"['classic icelandic pop', 'icelandic pop']",['is (2)']
6lB8vOoI4DRrrVxXwuV19c,Mike Perry,1391157.0,66,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'swedish tropical house', 'tropical house', 'uk pop']","['us (1)', 'gb (1)', 'ar (1)', 'au (1)', 'at (3)', 'be (2)', 'bo (1)', 'br (1)', 'bg (4)', 'ca (1)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (1)', 'cz (6)', 'dk (5)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (6)', 'fi (5)', 'fr (1)', 'de (2)', 'gr (5)', 'gt (1)', 'hn (1)', 'hk (3)', 'hu (6)', 'is (1)', 'id (3)', 'ie (1)', 'it (1)', 'lv (5)', 'lt (7)', 'lu (5)', 'my (5)', 'mt (6)', 'mx (1)', 'nl (1)', 'nz (1)', 'ni (1)', 'no (9)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (4)', 'pl (3)', 'pt (1)', 'sg (4)', 'sk (6)', 'es (1)', 'se (11)', 'ch (5)', 'tw (6)', 'th (1)', 'tr (1)', 'uy (1)']"
7wwpZRq8gAUFRw103smfPi,Saviour3.0,484.0,23,[],['ni (1)']
4aSlfXDn9R60UlbZEboBUy,YOVNGCHIMI,54455.0,61,"['reggaeton flow', 'trap latino']",['pa (1)']
3ldCASdD4QRyfTt6lpPn6y,Parham,13265.0,39,"['gothenburg hip hop', 'swedish hip hop', 'swedish pop rap', 'swedish trap pop']",['se (4)']
5RmXJq0g7MNmgtxXLGbd6K,Mc Gabzin,181607.0,67,['funk mtg'],"['br (3)', 'pt (3)']"
5p5CTkrDJqPqdZR52ABgjn,Gutteklubben,809.0,17,"['hjemmesnekk', 'russelater']",['no (1)']
3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco,2996860.0,77,"['edmonton indie', 'lo-fi indie']","['us (1)', 'ca (1)', 'lt (1)']"
2I6nP70ltmOHi6xjJUXHMe,Lena Horne,48945.0,40,"['adult standards', 'contemporary vocal jazz', 'harlem renaissance', 'lounge', 'swing', 'torch song', 'vocal jazz']","['au (1)', 'de (1)']"
4TWOviIGJMWH79dyovGkaX,Goya Menor,13129.0,51,[],"['cy (1)', 'fr (1)', 'lu (1)', 'ma (1)', 'za (2)', 'ch (1)', 'ae (1)']"
6C90qwntmfkpNXoEj7qMJp,Anandelight,4058.0,35,[],['kr (2)']
5dvgzU4ArZjcvtVUugwuMt,Zain SA,4861.0,29,['amapiano'],['za (1)']
1XHYFx41xbzN5SxLUSvW5Q,El Bird,692.0,42,[],"['co (1)', 'do (1)', 'pa (4)']"
3TGeuw7OmACouH5JAKkX7I,MC Davo,2083193.0,68,"['mexican hip hop', 'narco rap', 'trap mexicano']","['ar (1)', 'gt (1)', 'mx (6)', 'ro (1)', 'uy (1)']"
0iBTVnJ1Sff92zCDujfvyJ,Young Leosia,289171.0,56,['polish pop'],['pl (8)']
2sqbWZ55HvLMOXM9N9D5xX,The Ultras,58585.0,39,['israeli mediterranean'],['il (3)']
2kgCV0fFS0wt3q6M5B39nH,Tito Rojas,1057947.0,56,"['salsa', 'salsa puertorriquena', 'tropical']","['do (1)', 'pa (1)']"
13G77lrS6apg1Pqqzy55mb,Twenty Years Of Age,1168.0,6,[],['tw (1)']
3cnA2qzdpiqxQqYUdjl7Lg,Elena Faggi,1114.0,8,[],['it (1)']
6ndU5g0BhZSHF1OjYsftlX,Adolf Fredriks Ungdomskör,2463.0,11,['swedish choir'],['se (1)']
5RqcTk3xp9dW1BLsdQ0NE9,Aerozen,16601.0,49,['romanian trap'],['ro (10)']
2jFnPm8VeSO19i6B8blXB5,Abou Debeing,453024.0,45,"['francoton', 'pop urbaine']",['fr (2)']
5CY0QKsbUBpQJIE2yycsYi,Lil Eddie,25759.0,46,[],['ph (1)']
0MoOgz3RtN7TjE7hQPc6P8,DRD,2781.0,39,['italian pop'],['it (1)']
3diftVOq7aEIebXKkC34oR,tlinh,218712.0,56,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",['vn (5)']
0wJDdyoTfE5SuqPNFvi2lG,Nunu,21499.0,49,['israeli hip hop'],['il (6)']
45JvI0rkPkFFL14Cj0eput,Toshinobu Kubota,76034.0,49,"['classic j-pop', 'j-pop', 'japanese r&b']",['jp (1)']
0FQHLgDeg1QZGzkyRxAPRd,G5SH,11060.0,44,"['chinese electropop', 'mandopop', 'taiwan pop']",['tw (1)']
57ainBZxHsxXx7fkOjEeeH,Bambini Di Praga,1298.0,24,"['classic czech pop', 'detske pisnicky']",['cz (15)']
0NkhEuKRMwXkY1jItuMuaW,SFerroe,360.0,31,[],['eg (1)']
0pmgwPGqkEVI0zPABTxPVR,Mudimbi,35376.0,34,[],['it (1)']
2ZXnTEyYopSLCDiz5Z0XIf,MC Kekel,3613026.0,55,"['funk carioca', 'funk consciente', 'funk ostentacao', 'funk paulista']","['bo (1)', 'br (9)', 'co (1)', 'cr (1)', 'ec (1)', 'lu (1)', 'ni (1)', 'pa (1)', 'py (3)', 'pt (1)']"
5pGeI9pmfUEoHGn9w3NjqM,Defano Holwijn,6560.0,44,['dutch rap pop'],['nl (7)']
4upwdFMlZBmQ68jP9jPzjK,Gemitaiz,1917138.0,69,['italian hip hop'],"['it (76)', 'ch (1)']"
5jcswtptZttxBwWKXbR5k5,Malika Ayane,313633.0,49,"['classic italian pop', 'italian adult pop']",['it (3)']
4MXUO7sVCaFgFjoTI5ox5c,Sufjan Stevens,1618498.0,70,"['baroque pop', 'chamber pop', 'singer-songwriter']","['au (1)', 'ee (2)', 'gr (1)', 'hk (1)', 'hu (1)', 'lt (1)', 'nz (1)', 'pl (3)', 'pt (1)', 'sa (1)', 'tw (2)', 'th (1)', 'tr (1)']"
2kkQthS9OLpK4UqNWYqoVl,Jeet Gannguli,738609.0,64,"['desi pop', 'filmi', 'modern bollywood']",['in (1)']
4AupETQEHkWQL9H3O6f9h8,СТРУКТУРА ЩАСТЯ,8152.0,37,[],['ua (1)']
0ieyyEU5hCa0xAqc5FBhhV,Art Storm,17.0,1,[],['at (5)']
7k73EtZwoPs516ZxE72KsO,ONE OK ROCK,4559309.0,71,"['j-pop', 'j-poprock', 'j-rock', 'japanese emo', 'visual kei']","['hk (1)', 'id (2)', 'jp (29)', 'my (2)', 'sg (2)', 'tw (14)', 'th (5)']"
2M6dCv6FDYMum9nPnNB5Vy,FELIX SANDMAN,72604.0,44,"['swedish idol pop', 'swedish pop']","['no (2)', 'se (8)']"
5FgAhHocNrSCn7Ox87uyef,Benjamin,23868.0,42,"['finnish dance pop', 'finnish hip hop', 'finnish pop']","['fi (19)', 'es (1)']"
0PkPqQe8TU96Z8VVXCrZ71,GAZIROVKA,47704.0,43,['russian dance'],"['lv (1)', 'pl (1)']"
2lJ6K4PTrrweXhRiqh1CZE,SUPER-Hi,21696.0,61,[],"['au (1)', 'at (1)', 'fr (1)', 'de (1)', 'nz (1)', 'sk (1)', 'ch (1)']"
6Dv2ZL1IvCZlbSzjjj7l3w,Lidl Suomi,1997.0,17,[],['fi (1)']
33lXBOJY7fsGSILfNNcA0Q,Jimmy Jørgensen,1226.0,22,['danish pop rock'],['dk (1)']
1FiwIhKqE7vKkRLj1Ict4H,Logi Pedro,1544.0,20,['icelandic pop'],['is (14)']
5sefnd4yMQNYe9fuLi2XYw,Hilcrhyme,203682.0,47,"['j-pop', 'j-poprock']",['jp (1)']
4ucwwjXKMuWta6CIQNZD3a,Hamp & Yeps,240.0,11,['dakke dak'],['dk (1)']
35WVTyRnKAoaGExqgktVyb,Hotel Ugly,90441.0,66,[],['us (1)']
3dz0NnIZhtKKeXZxLOxCam,Porter Robinson,1020797.0,64,"['complextro', 'edm', 'melodic dubstep', 'progressive electro house']","['us (1)', 'au (1)', 'ca (2)', 'cz (1)', 'ee (1)', 'id (1)', 'lv (1)', 'lt (1)', 'my (1)', 'no (1)', 'sg (2)', 'sk (1)', 'kr (1)', 'tw (1)', 'vn (1)']"
1X6cBGnXpEpN7CmflLKmLV,Kizz Daniel,887722.0,64,"['afropop', 'azontobeats', 'nigerian pop']","['de (1)', 'lu (1)', 'ma (2)', 'nl (1)', 'za (1)', 'ch (1)']"
16kd5X3pBMOtXdLlX5LcAw,BONES UK,63327.0,52,"['modern alternative rock', 'slayer']",['bg (1)']
6d5CGj93XLaqmyt10XgL8O,Cat Ballou,35611.0,42,"['cologne hip hop', 'german rock', 'kolsche karneval']",['de (1)']
4jrzPOyrCxT96Mti6pqKLM,Shantal,696.0,13,[],['lt (1)']
7MswRRvnJH8iAen2LUoJbx,Kayo,735.0,11,[],['se (1)']
57k8GnSdNdAsmd6jE2qFPi,YF BEATZ,49.0,35,[],['do (2)']
0GW7wwoN2GEvWiKdMCYuQH,Calle y Poché,609796.0,27,['latin viral pop'],['co (1)']
5ca0gFao1yye99qIVrW4Jk,Five Are In The House - F.A.I.T.H.,157.0,1,['maltese pop'],['mt (1)']
6AyATGg7mDgBlZ4N5uNog0,SYML,539077.0,70,['pop'],"['nl (1)', 'ro (1)', 'vn (1)']"
2qMezKrAKRh2Z2uR3fCqHt,PA Sports,466518.0,61,"['deep german hip hop', 'german hip hop', 'german trap']","['at (22)', 'de (36)', 'lu (6)', 'ch (18)']"
06QVnTCdjs4jPKO0487EGV,Fiersa Besari,4812008.0,66,"['bandung indie', 'indonesian folk pop', 'indonesian indie', 'indonesian pop', 'indonesian pop punk']",['id (8)']
6XFITTl7cFTdopDY3lUdlY,J Alvarez,4816928.0,66,"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']","['ar (3)', 'bo (1)', 'cl (6)', 'co (2)', 'do (3)', 'ec (1)', 'gt (1)', 'mx (1)', 'pa (1)', 'py (1)', 'pe (2)', 'es (6)', 'uy (4)']"
2lUOtL7ynpi6qacshqiA5m,Taufik Batisah,19216.0,31,"['classic malaysian pop', 'malaysian pop', 'singaporean pop']","['my (1)', 'sg (1)']"
2nbGXOn2yI8CUxfTtUwOft,Hurja,2461.0,24,[],['fi (1)']
2cKAEkWBpi8mNbjaL4361s,Renja,19453.0,29,[],['vn (1)']
44TGR1CzjKBxSHsSEy7bi9,Woodkid,708846.0,61,['chamber pop'],"['fr (5)', 'de (1)']"
2q10Wskc3lPYmEuV7rzMCv,Anthony Gonzalez,7905.0,56,['movie tunes'],['mx (1)']
3ciriYzsPraVHAuNLA1ylh,Dj Obza,115621.0,38,['amapiano'],['za (4)']
3zhKxZr516VdNDa8v3oft2,UM44K,1414701.0,54,"['nova mpb', 'pop rap brasileiro']",['br (7)']
2Nsm5iGxbJxHoGZwrsOurY,Raige,75899.0,32,"['italian hip hop', 'rap italiano old school']",['it (1)']
2WyypmYjOdaXg0bXDP67j7,Blaiz Fayah,26667.0,53,['shatta'],"['cr (2)', 'nl (1)']"
5764EiAfWT26wi1CdLcnwz,Shehab,216407.0,43,"['egyptian hip hop', 'egyptian trap']",['eg (15)']
0xM0ZSiDB0qXhZyM0jFb7P,Felix,4458.0,13,[],['id (1)']
5gZVR3l4ocV9kU4xE9hoRr,Lucas Sunday,3055.0,32,[],['se (1)']
4bPYvyUn1mWwUwIW57oST2,Emcee L (Da LAB),1.0,50,"['v-pop', 'vietnamese hip hop']",['vn (5)']
60kd97YittR2LFu7YLW1Ap,Stina Talling,6371.0,35,['eurovision'],['no (2)']
1o0MfrMPYehxn9ieyHbk1Q,Chintya Gabriella,54335.0,40,"['indonesian folk pop', 'indonesian pop']",['id (2)']
